225
39.508 35.392 36.652 35.528 35.652 38.007 37.012 72.518 43.660 70.002 68.017 75.522 41.871 70.737 64.838 41.785 45.499 42.411 41.137 40.688 41.603 42.085 42.126 39.526 41.704 41.858 42.558 40.577 40.481 39.560 
34.417 33.302 34.124 32.845 34.151 33.237 32.318 61.633 52.081 47.396 62.264 53.365 35.266 50.470 37.266 34.873 33.161 34.232 34.374 34.180 32.244 32.663 32.278 32.713 34.083 31.086 33.083 32.755 33.787 33.087
375
39.773 38.406 38.862 36.641 35.612 35.864 38.736 86.062 49.747 168.795 51.317 45.414 45.621 43.029 47.763 43.739 40.508 41.702 42.472 39.612 41.017 40.018 41.793    36.491 37.496 36.728 37.895 38.324 38.833 38.833   
33.283 34.273 33.119 35.153 33.526 33.231 39.225 63.733 74.054 141.720 35.347 32.867 33.179 33.249 31.730 33.800 32.862 33.407 32.252 33.984 33.230 32.664 32.087    36.077 34.236 33.593 33.612 34.251 33.898 33.898 
450
40.584  36.48  37.421  37.451  34.568  37.353  35.016  121.477  197.293  50.434  112.556  173.985  120.359  44.703  49.599  44.856  42.739  40.63  42.674  41.531  42.474  42.12  42.415  37.702  41.878  39.79  39.716  41.533  40.31  45.617
32.274  32.23  33.286  32.029  32.675  32.163  32.064  85.734  53.619  36.814  56.345  41.258  67.392  34.529  33.302  33.221  32.177  34.666  32.328  34.357  32.262  32.735  32.16  33.235  35.605  33.104  32.244  32.926  32.69  34.172 

36.1084  	32.72095
75	  	41.876500	37.497500		56.01283333333333
150		50.5027		43.628  		30.709616666666665
225		63.395625	49.967625		20.815066666666667
300		73.282		51.729			25.87775
375		67.218500	55.734875		32.633383333333335
450		129.351		56.860			22.657983333333334
525		78.929667	66.349167		20.936433333333333
600		129.0588	90.4052			23.851566666666667
